+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_udp_tx/ip_head_reg[4][26]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_udp/u_udp_rx/rec_byte_num_reg[8]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_udp_tx/ip_head_reg[4][16]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_udp/u_udp_tx/ip_head_reg[4][1]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_udp/u_udp_rx/des_mac_reg[46]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_arp_tx/eth_head_reg[1][0]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_arp_tx/eth_head_reg[5][6]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_arp/u_arp_tx/arp_data_reg[25][2]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[24]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[36]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_arp_tx/eth_head_reg[2][6]/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_udp/u_udp_rx/des_ip_reg[19]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_udp/u_udp_tx/ip_head_reg[4][9]/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_arp/u_arp_rx/src_ip_reg[18]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[11]/D|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[22]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[8]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[17]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_udp_tx/ip_head_reg[1][16]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_udp/u_udp_tx/ip_head_reg[4][10]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[30]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[25]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[40]/D|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[29]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_arp_tx/eth_head_reg[5][2]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/wr_pntr_cdc_inst/dest_graysync_ff_reg[0][9]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/des_mac_reg[46]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/rd_pntr_cdc_inst/dest_graysync_ff_reg[0][0]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_arp/u_arp_tx/arp_data_reg[26][6]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_tx/ip_head_reg[6][18]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[37]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_arp/u_arp_tx/arp_data_reg[25][6]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/wr_pntr_cdc_inst/dest_graysync_ff_reg[0][6]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/wr_pntr_cdc_inst/dest_graysync_ff_reg[0][1]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_tx/ip_head_reg[4][21]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_arp_tx/eth_head_reg[1][6]/D|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[11]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_tx/eth_head_reg[4][2]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/wr_pntr_cdc_inst/dest_graysync_ff_reg[0][8]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/rstblk/ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rd_rst_wr_ext_reg[0]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gl0.wr/wpntr/gic0.gc0.count_d2_reg[3]/D|
|                  eth_rxc |                  eth_rxc |                                                                  u_icmp/u_icmp_rx/reply_checksum_reg[2]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_arp/u_arp_tx/arp_data_reg[27][6]/D|
|                  eth_rxc |                  eth_rxc |                                                                            u_arp/u_arp_rx/src_ip_reg[5]/D|
|                  eth_rxc |                  eth_rxc |                                                                      u_icmp/u_icmp_tx/ip_head_reg[6][6]/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_arp/u_arp_rx/src_ip_reg[17]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/wr_pntr_cdc_inst/dest_graysync_ff_reg[0][4]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/rd_pntr_cdc_inst/dest_graysync_ff_reg[0][10]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_arp/u_arp_rx/src_mac_reg[26]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_udp/u_udp_tx/ip_head_reg[4][5]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/des_mac_reg[12]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/wr_pntr_cdc_inst/dest_graysync_ff_reg[0][3]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/rd_pntr_cdc_inst/dest_graysync_ff_reg[0][7]/D|
|                  eth_rxc |                  eth_rxc |                                                                     u_icmp/u_icmp_tx/ip_head_reg[1][16]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/gntv_or_sync_fifo.gcx.clkx/rd_pntr_cdc_inst/dest_graysync_ff_reg[0][5]/D|
|                  eth_rxc |                  eth_rxc |                                                                       u_arp/u_arp_tx/eth_head_reg[5][0]/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_arp/u_arp_rx/src_ip_reg[19]/D|
|                  eth_rxc |                  eth_rxc |                                                                 u_icmp/u_icmp_rx/reply_checksum_reg[27]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/des_mac_reg[17]/D|
|                  eth_rxc |                  eth_rxc |u_async_fifo_2048x8b/U0/inst_fifo_gen/gconvfifo.rf/grf.rf/rstblk/ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr/syncstages_ff_reg[3]/D|
|                  eth_rxc |                  eth_rxc |                                                                        u_icmp/u_icmp_rx/des_mac_reg[11]/D|
|                  eth_rxc |                  eth_rxc |                                                                          u_udp/u_udp_rx/des_mac_reg[42]/D|
|                  eth_rxc |                  eth_rxc |                                                                           u_arp/u_arp_rx/src_ip_reg[22]/D|
|                  eth_rxc |                  eth_rxc |                                                                         u_icmp/u_icmp_rx/des_ip_reg[16]/D|
